id	effectiveTime	active	moduleId	conceptId	languageCode	typeId	term	caseSignificanceId
101013017	20020131	1	900000000000207008	60785009	en	900000000000013009	Incision of bone	900000000000020002
101014011	20020131	0	900000000000207008	60785009	en	900000000000013009	Incision of bone, NOS	900000000000020002
101015012	20020131	0	900000000000207008	60785009	en	900000000000013009	Incision of bone without division, NOS	900000000000020002
101016013	20080731	0	900000000000207008	60785009	en	900000000000013009	Incision of bone without division	900000000000020002
101059015	20020131	1	900000000000207008	60819002	en	900000000000013009	Buccal region of face	900000000000020002
101060013	20020131	0	900000000000207008	60819002	en	900000000000013009	Cheek, NOS	900000000000020002
101061012	20020131	1	900000000000207008	60819002	en	900000000000013009	Cheek	900000000000020002
101064016	20020131	1	900000000000207008	60822000	en	900000000000013009	Petechiae in fetus OR newborn	900000000000020002
101065015	20020131	0	900000000000207008	60822000	en	900000000000013009	Petechiae in fetus or newborn	900000000000020002
101251010	20020131	1	900000000000207008	60941001	en	900000000000013009	Excision of vein	900000000000020002
101252015	20020131	0	900000000000207008	60941001	en	900000000000013009	Excision of vein, NOS	900000000000020002
101253013	20020131	0	900000000000207008	60941001	en	900000000000013009	Phlebectomy, NOS	900000000000020002
101254019	20020131	0	900000000000207008	60941001	en	900000000000013009	Venectomy, NOS	900000000000020002
101255018	20020131	1	900000000000207008	60941001	en	900000000000013009	Phlebectomy	900000000000020002
101256017	20020131	1	900000000000207008	60941001	en	900000000000013009	Venectomy	900000000000020002
101260019	20020131	1	900000000000207008	60944009	en	900000000000013009	Skin of external genitalia	900000000000020002
101261015	20020131	0	900000000000207008	60944009	en	900000000000013009	Skin of external genitalia, NOS	900000000000020002
101309018	20020131	1	900000000000207008	60972002	en	900000000000013009	Irrigating solution	900000000000020002
101310011	20020131	0	900000000000207008	60972002	en	900000000000013009	Irrigating solution, NOS	900000000000020002
101319012	20020131	1	900000000000207008	60978003	en	900000000000013009	Barbiturate	900000000000020002
101320018	20020131	0	900000000000207008	60978003	en	900000000000013009	Barbiturate, NOS	900000000000020002
101389015	20020131	1	900000000000207008	61010005	en	900000000000013009	Solvent	900000000000020002
101390012	20020131	0	900000000000207008	61010005	en	900000000000013009	Solvent, NOS	900000000000020002
101391011	20020131	1	900000000000207008	61011009	en	900000000000013009	Bacterial osteomyelitis	900000000000020002
101449013	20020131	1	900000000000207008	61051007	en	900000000000013009	Anteroposterior abnormal curvature	900000000000020002
101555017	20020131	1	900000000000207008	61112000	en	900000000000013009	Pyogenic arthritis of hand	900000000000020002
101573019	20020131	1	900000000000207008	126554008	en	900000000000013009	Neoplasm of thoracic vertebral column	900000000000020002
101574013	20020131	1	900000000000207008	126555009	en	900000000000013009	Neoplasm of lumbar vertebral column	900000000000020002
101575014	20020131	1	900000000000207008	126556005	en	900000000000013009	Neoplasm of sacrum	900000000000020002
101594016	20020131	1	900000000000207008	61136001	en	900000000000013009	Congenital vascular disease	900000000000020002
101595015	20020131	0	900000000000207008	61136001	en	900000000000013009	Congenital vascular disease, NOS	900000000000020002
101596019	20020131	1	900000000000207008	61137005	en	900000000000013009	Granuloma faciale	900000000000020002
101654014	20020131	1	900000000000207008	61170000	en	900000000000013009	Stomatitis	900000000000020002
101655010	20020131	0	900000000000207008	61170000	en	900000000000013009	Stomatitis, NOS	900000000000020002
101665016	20070731	1	900000000000207008	61176006	en	900000000000013009	Mycoplasma arthritis	900000000000017005
101666015	20020131	1	900000000000207008	61176006	en	900000000000013009	Arthritis by Mycoplasma arthritidis	900000000000020002
101736019	20020131	1	900000000000207008	126557001	en	900000000000013009	Neoplasm of coccyx	900000000000020002
101800010	20020131	1	900000000000207008	61268003	en	900000000000013009	Gastrointestinal contents	900000000000020002
101801014	20020131	0	900000000000207008	61268003	en	900000000000013009	Gastrointestinal contents, NOS	900000000000020002
101850015	20020131	1	900000000000207008	61295008	en	900000000000013009	Congenital abnormal number	900000000000020002
101851016	20020131	0	900000000000207008	61295008	en	900000000000013009	Congenital abnormal number, NOS	900000000000020002
101852011	20020131	1	900000000000207008	61296009	en	900000000000013009	Disorder of coccyx	900000000000020002
101853018	20020131	0	900000000000207008	61296009	en	900000000000013009	Disorder of coccyx, NOS	900000000000020002
101872018	20060131	0	900000000000207008	61310001	en	900000000000013009	Basic nutrition education	900000000000020002
10196013	20020131	1	900000000000207008	5510009	en	900000000000013009	Organic delusional disorder	900000000000020002
10197016	20020131	0	900000000000207008	5510009	en	900000000000013009	Organic delusional disorder, NOS	900000000000020002
101981011	20020131	1	900000000000207008	61379005	en	900000000000013009	Left side of trunk	900000000000020002
101987010	20020131	1	900000000000207008	61383005	en	900000000000013009	Abrasion AND/OR friction burn of ear with infection	900000000000020002
101988017	20020131	0	900000000000207008	61383005	en	900000000000013009	Abrasion or friction burn of ear with infection	900000000000020002
102012013	20020131	1	900000000000207008	61402003	en	900000000000013009	Vision	900000000000020002
102013015	20020131	0	900000000000207008	61402003	en	900000000000013009	Vision, NOS	900000000000020002
102014014	20020131	0	900000000000207008	61402003	en	900000000000013009	Visual function, NOS	900000000000020002
102015010	20020131	1	900000000000207008	61402003	en	900000000000013009	Visual function	900000000000020002
102111015	20020131	1	900000000000207008	61462000	en	900000000000013009	Malaria	900000000000020002
102112010	20020131	0	900000000000207008	61462000	en	900000000000013009	Malaria, NOS	900000000000020002
102113017	20020131	1	900000000000207008	61462000	en	900000000000013009	Paludism	900000000000020002
102114011	20020131	1	900000000000207008	61462000	en	900000000000013009	Plasmodiosis	900000000000020002
102130015	20020131	1	900000000000207008	61474001	en	900000000000013009	Injury of kidney with open wound into abdominal cavity	900000000000020002
102162017	20020131	1	900000000000207008	61496007	en	900000000000013009	Cartilaginous tissue	900000000000020002
102163010	20020131	0	900000000000207008	61496007	en	900000000000013009	Cartilaginous tissue, NOS	900000000000020002
102164016	20020131	0	900000000000207008	61496007	en	900000000000013009	Cartilage, NOS	900000000000020002
102165015	20020131	1	900000000000207008	61496007	en	900000000000013009	Cartilage	900000000000020002
102173012	20020131	1	900000000000207008	61503006	en	900000000000013009	Acute nephritis	900000000000020002
102174018	20020131	0	900000000000207008	61503006	en	900000000000013009	Acute nephritis, NOS	900000000000020002
102261018	20020131	1	900000000000207008	61557004	en	900000000000013009	Implantation of joint prosthesis	900000000000020002
102262013	20020131	0	900000000000207008	61557004	en	900000000000013009	Implantation of joint prosthesis, NOS	900000000000020002
102263015	20020131	0	900000000000207008	61557004	en	900000000000013009	Implantation of prosthesis or prosthetic device of joint, NOS	900000000000020002
102264014	20020131	1	900000000000207008	61557004	en	900000000000013009	Implantation of prosthesis or prosthetic device of joint	900000000000020002
102275013	20020131	1	900000000000207008	61563008	en	900000000000013009	Epiglottis	900000000000020002
102276014	20020131	0	900000000000207008	61563008	en	900000000000013009	Epiglottis, NOS	900000000000020002
102321017	20020131	1	900000000000207008	126561007	en	900000000000013009	Neoplasm of pelvic bone	900000000000020002
102325014	20020131	1	900000000000207008	126565003	en	900000000000013009	Neoplasm of bone of upper limb	900000000000020002
102352016	20020131	1	900000000000207008	61599003	en	900000000000013009	Phlebitis	900000000000020002
102353014	20020131	0	900000000000207008	61599003	en	900000000000013009	Phlebitis, NOS	900000000000020002
102354015	20020131	0	900000000000207008	61599003	en	900000000000013009	Inflammation of vein, NOS	900000000000020002
102355019	20020131	1	900000000000207008	61599003	en	900000000000013009	Inflammation of vein	900000000000020002
102358017	20020131	1	900000000000207008	61602008	en	900000000000013009	Pertussis vaccine	900000000000020002
102383017	20020131	1	900000000000207008	61618002	en	900000000000013009	Normal cardiovascular function	900000000000020002
102386013	20020131	1	900000000000207008	61621000	en	900000000000013009	Laxative	900000000000020002
102387016	20020131	0	900000000000207008	61621000	en	900000000000013009	Laxative, NOS	900000000000020002
102395017	20020131	1	900000000000207008	61626005	en	900000000000013009	Death	900000000000020002
102396016	20020131	0	900000000000207008	61626005	en	900000000000013009	Death, NOS	900000000000020002
102418018	20020131	1	900000000000207008	61638001	en	900000000000013009	Insect	900000000000020002
102419014	20020131	0	900000000000207008	61638001	en	900000000000013009	Insect, NOS	900000000000020002
10242018	20020131	1	900000000000207008	5540006	en	900000000000013009	Calcium	900000000000020002
10243011	20020131	0	900000000000207008	5540006	en	900000000000013009	Calcium, NOS	900000000000020002
102491013	20020131	1	900000000000207008	61685007	en	900000000000013009	Lower extremity	900000000000020002
102492018	20020131	0	900000000000207008	61685007	en	900000000000013009	Lower extremity, NOS	900000000000020002
102493011	20020131	0	900000000000207008	61685007	en	900000000000013009	Lower limb, NOS	900000000000020002
102494017	20020131	0	900000000000207008	61685007	en	900000000000013009	Hindlimb, NOS	900000000000020002
102495016	20020131	1	900000000000207008	61685007	en	900000000000013009	Lower limb	900000000000020002
102599012	20020131	1	900000000000207008	61746007	en	900000000000013009	Taking patient vital signs	900000000000020002
102600010	20020131	0	900000000000207008	61746007	en	900000000000013009	Taking patient vital signs, NOS	900000000000020002
102601014	20020131	0	900000000000207008	61746007	en	900000000000013009	Observing patient vital signs, NOS	900000000000020002
102602019	20020131	1	900000000000207008	61746007	en	900000000000013009	Observing patient vital signs	900000000000020002
102603012	20020131	0	900000000000207008	61746007	en	900000000000013009	Vital signs, NOS	900000000000020002
102604018	20020131	1	900000000000207008	61747003	en	900000000000013009	Joint of trunk	900000000000020002
102605017	20020131	0	900000000000207008	61747003	en	900000000000013009	Joint of trunk, NOS	900000000000020002
10261019	20040731	0	900000000000207008	5552004	en	900000000000013009	Disease of ovary	900000000000020002
10262014	20020131	0	900000000000207008	5552004	en	900000000000013009	Disease of ovary, NOS	900000000000020002
102627014	20020131	1	900000000000207008	61758007	en	900000000000013009	Exstrophy of bladder sequence	900000000000020002
102628016	20020131	1	900000000000207008	61758007	en	900000000000013009	Exstrophy of urinary bladder	900000000000020002
102629012	20020131	1	900000000000207008	61758007	en	900000000000013009	Ectopia vesicae	900000000000020002
102630019	20020131	1	900000000000207008	61758007	en	900000000000013009	Congenital extroversion of urinary bladder	900000000000020002
10263016	20020131	0	900000000000207008	5552004	en	900000000000013009	Ovarian disorder, NOS	900000000000020002
102631015	20020131	1	900000000000207008	61758007	en	900000000000013009	Exstrophy of bladder	900000000000020002
102632010	20020131	1	900000000000207008	61758007	en	900000000000013009	Congenital ectopic bladder	900000000000020002
10264010	20020131	1	900000000000207008	5552004	en	900000000000013009	Ovarian disorder	900000000000020002
102681012	20020131	1	900000000000207008	126568001	en	900000000000013009	Neoplasm of long bone of upper limb	900000000000020002
102682017	20020131	1	900000000000207008	126569009	en	900000000000013009	Neoplasm of radius	900000000000020002
102740014	20020131	1	900000000000207008	61814002	en	900000000000013009	Dysplastic nevus	900000000000020002
102902016	20020131	1	900000000000207008	61909002	en	900000000000013009	Language	900000000000020002
102903014	20020131	0	900000000000207008	61909002	en	900000000000013009	Language, NOS	900000000000020002
102945011	20020131	1	900000000000207008	61942001	en	900000000000013009	Auricular region	900000000000020002
102983012	20020131	0	900000000000207008	61960001	en	900000000000013009	Lordosis	900000000000020002
102984018	20020131	0	900000000000207008	61960001	en	900000000000013009	Lordosis, NOS	900000000000020002
102985017	20020131	1	900000000000207008	61960001	en	900000000000013009	Saddle back	900000000000020002
102986016	20020131	1	900000000000207008	61960001	en	900000000000013009	Hollow back	900000000000020002
102987013	20020131	1	900000000000207008	61960001	en	900000000000013009	Swayback	900000000000020002
102991015	20020131	1	900000000000207008	61962009	en	900000000000013009	Midbrain	900000000000020002
102992010	20020131	0	900000000000207008	61962009	en	900000000000013009	Midbrain, NOS	900000000000020002
102993017	20020131	0	900000000000207008	61962009	en	900000000000013009	Mesencephalon, NOS	900000000000020002
102994011	20020131	1	900000000000207008	61962009	en	900000000000013009	Mesencephalon	900000000000020002
103076012	20020131	1	900000000000207008	62005008	en	900000000000013009	Coccidiosis	900000000000020002
103077015	20020131	0	900000000000207008	62005008	en	900000000000013009	Coccidiosis, NOS	900000000000020002
103096016	20020131	1	900000000000207008	62014003	en	900000000000013009	Drug reaction	900000000000020002
103097013	20020131	0	900000000000207008	62014003	en	900000000000013009	Drug reaction, NOS	900000000000020002
103098015	20020131	0	900000000000207008	62014003	en	900000000000013009	Adverse drug effect, NOS	900000000000020002
103099011	20020131	0	900000000000207008	62014003	en	900000000000013009	Adverse drug reaction, NOS	900000000000020002
103100015	20020131	1	900000000000207008	62014003	en	900000000000013009	Adverse drug effect	900000000000020002
103101016	20020731	1	900000000000207008	62014003	en	900000000000013009	Adverse drug reaction	900000000000020002
103178011	20020131	1	900000000000207008	62064005	en	900000000000013009	Mesothelioma, malignant	900000000000020002
103179015	20020131	0	900000000000207008	62064005	en	900000000000013009	Mesothelioma, NOS	900000000000020002
103180017	20020131	1	900000000000207008	62064005	en	900000000000013009	Mesothelioma	900000000000020002
10322013	20020131	1	900000000000207008	5587004	en	900000000000013009	Corneal dystrophy	900000000000020002
10323015	20020131	0	900000000000207008	5587004	en	900000000000013009	Corneal dystrophy, NOS	900000000000020002
10331000119117	20130731	1	900000000000207008	1301000119100	en	900000000000003001	History of primary malignant neoplasm of testis (situation)	900000000000020002
1033131000119119	20140131	1	900000000000207008	129151000119102	en	900000000000003001	Chronic kidney disease stage 4 due to hypertension (disorder)	900000000000020002
1033211000119119	20140131	1	900000000000207008	129161000119100	en	900000000000003001	Chronic kidney disease stage 5 due to hypertension (disorder)	900000000000020002
1033291000119111	20140131	1	900000000000207008	129171000119106	en	900000000000003001	Chronic kidney disease stage 3 due to hypertension (disorder)	900000000000020002
103332014	20020131	1	900000000000207008	62175007	en	900000000000013009	Right lower extremity	900000000000020002
103333016	20020131	0	900000000000207008	62175007	en	900000000000013009	Right lower extremity, NOS	900000000000020002
1033371000119119	20140131	1	900000000000207008	129181000119109	en	900000000000003001	Chronic kidney disease stage 2 due to hypertension (disorder)	900000000000020002
103685011	20020131	1	900000000000207008	62380005	en	900000000000013009	Frontal process of maxilla	900000000000020002
103740017	20020131	1	900000000000207008	62413002	en	900000000000013009	Radius	900000000000020002
103741018	20020131	0	900000000000207008	62413002	en	900000000000013009	Radius, NOS	900000000000020002
103993014	20020131	1	900000000000207008	62574001	en	900000000000013009	Erythropenia	900000000000020002
103994015	20020131	1	900000000000207008	62574001	en	900000000000013009	Erythrocytopenia	900000000000020002
104020011	20020131	1	900000000000207008	62585004	en	900000000000013009	Degenerative disorder of globe	900000000000020002
104021010	20020131	0	900000000000207008	62585004	en	900000000000013009	Degenerative disorder of globe, NOS	900000000000020002
10411000119118	20130731	1	900000000000207008	1311000119102	en	900000000000003001	History of primary malignant neoplasm of oropharynx (situation)	900000000000020002
104160014	20070731	1	900000000000207008	62676009	en	900000000000013009	Falciparum malaria	900000000000017005
104161013	20020131	1	900000000000207008	62676009	en	900000000000013009	Malignant tertian malaria	900000000000020002
104162018	20020131	1	900000000000207008	62676009	en	900000000000013009	Malaria by Plasmodium falciparum	900000000000020002
104163011	20020131	1	900000000000207008	62676009	en	900000000000013009	Subtertian malaria	900000000000017005
104267015	20020131	1	900000000000207008	62736007	en	900000000000013009	Lower eyelid	900000000000020002
104268013	20020131	0	900000000000207008	62736007	en	900000000000013009	Lower eyelid, NOS	900000000000020002
104280017	20020131	1	900000000000207008	62744007	en	900000000000013009	Orthopnea	900000000000020002
104281018	20020131	1	900000000000207008	62744007	en	900000000000013009	Orthopnoea	900000000000020002
104397014	20020131	1	900000000000207008	62816002	en	900000000000013009	Lower male genitourinary tract	900000000000020002
104427018	20020131	0	900000000000207008	62834003	en	900000000000013009	Upper digestive tract	900000000000020002
104428011	20020131	1	900000000000207008	62834003	en	900000000000013009	Upper gastrointestinal tract	900000000000020002
10443013	20020131	1	900000000000207008	5665001	en	900000000000013009	Retina	900000000000020002
10444019	20020131	0	900000000000207008	5665001	en	900000000000013009	Retina, NOS	900000000000020002
10447014	20020131	1	900000000000207008	5668004	en	900000000000013009	Lower digestive tract	900000000000020002
10448016	20020131	1	900000000000207008	5668004	en	900000000000013009	Lower gastrointestinal tract	900000000000020002
104512015	20020131	1	900000000000207008	62880001	en	900000000000013009	Pupillary margin of iris	900000000000020002
104563015	20020131	1	900000000000207008	62914000	en	900000000000013009	Cerebrovascular disease	900000000000020002
104564014	20020131	0	900000000000207008	62914000	en	900000000000013009	Cerebrovascular disease, NOS	900000000000020002
104565010	20020131	0	900000000000207008	62914000	en	900000000000013009	Cerebrovascular lesion, NOS	900000000000020002
104566011	20020131	1	900000000000207008	62914000	en	900000000000013009	Cerebrovascular lesion	900000000000020002
104596018	20020131	1	900000000000207008	62935003	en	900000000000013009	Incision of cornea	900000000000020002
104597010	20020131	0	900000000000207008	62935003	en	900000000000013009	Incision of cornea, NOS	900000000000020002
104598017	20020131	0	900000000000207008	62935003	en	900000000000013009	Keratotomy, NOS	900000000000020002
104599013	20020131	1	900000000000207008	62935003	en	900000000000013009	Keratotomy	900000000000020002
104615012	20020131	1	900000000000207008	62944002	en	900000000000013009	Hepatitis C virus	900000000000020002
104616013	20020131	0	900000000000207008	62944002	en	900000000000013009	Non-A, non-B hepatitis virus	900000000000020002
104625019	20020131	1	900000000000207008	62950007	en	900000000000013009	Encephalomyelitis	900000000000020002
104626018	20020131	0	900000000000207008	62950007	en	900000000000013009	Encephalomyelitis, NOS	900000000000020002
104651017	20020131	1	900000000000207008	62961004	en	900000000000013009	Hair of face	900000000000020002
104652012	20020131	0	900000000000207008	62961004	en	900000000000013009	Hair of face, NOS	900000000000020002
104675017	20020131	1	900000000000207008	62972009	en	900000000000013009	Extraction	900000000000020002
104676016	20020131	0	900000000000207008	62972009	en	900000000000013009	Extraction, NOS	900000000000020002
104677013	20020131	1	900000000000207008	62972009	en	900000000000013009	Manual extraction	900000000000020002
104728010	20020131	1	900000000000207008	63004003	en	900000000000013009	Phenylalanine	900000000000020002
104789017	20020131	1	900000000000207008	63043004	en	900000000000013009	Injury of artery	900000000000020002
104790014	20020131	0	900000000000207008	63043004	en	900000000000013009	Injury of artery, NOS	900000000000020002
104791013	20020131	0	900000000000207008	63043004	en	900000000000013009	Arterial injury, NOS	900000000000020002
104792018	20020131	1	900000000000207008	63043004	en	900000000000013009	Arterial injury	900000000000020002
104879014	20020131	1	900000000000207008	63094006	en	900000000000013009	Anticonvulsant	900000000000020002
104880012	20020131	0	900000000000207008	63094006	en	900000000000013009	Anticonvulsant, NOS	900000000000020002
104891017	20020131	1	900000000000207008	63102001	en	900000000000013009	Visual disturbance	900000000000020002
104892012	20020131	0	900000000000207008	63102001	en	900000000000013009	Visual disturbance, NOS	900000000000020002
10491000119110	20130731	1	900000000000207008	1321000119109	en	900000000000003001	History of primary malignant neoplasm of larynx (situation)	900000000000020002
105015018	20020131	1	900000000000207008	63171007	en	900000000000013009	Acute infectious disease	900000000000020002
105016017	20020131	1	900000000000207008	63171007	en	900000000000013009	Acute infection	900000000000020002
105046019	20020131	0	900000000000207008	63190004	en	900000000000013009	Jugular veins, NOS	900000000000020002
105066011	20020131	1	900000000000207008	63206006	en	900000000000013009	Ectoderm	900000000000020002
105067019	20020131	0	900000000000207008	63206006	en	900000000000013009	Ectoderm, NOS	900000000000020002
105121017	20020131	1	900000000000207008	63239009	en	900000000000013009	Left testis	900000000000020002
1051611000119118	20140131	1	900000000000207008	131461000119105	en	900000000000003001	History of paroxysmal atrial tachycardia (situation)	900000000000020002
1051691000119110	20140131	1	900000000000207008	131471000119104	en	900000000000003001	History of cardiac arrhythmia (situation)	900000000000020002
105272017	20020131	1	900000000000207008	63330006	en	900000000000013009	Nonessential amino acid	900000000000020002
105273010	20020131	0	900000000000207008	63330006	en	900000000000013009	Nonessential amino acid, NOS	900000000000020002
105282016	20020131	1	900000000000207008	63337009	en	900000000000013009	Lower trunk	900000000000020002
105341018	20020131	1	900000000000207008	63370004	en	900000000000013009	Blood cell	900000000000020002
105342013	20020131	0	900000000000207008	63370004	en	900000000000013009	Blood cell, NOS	900000000000020002
105352012	20020131	1	900000000000207008	63375009	en	900000000000013009	Brodie's abscess	900000000000017005
105596011	20020131	1	900000000000207008	63532004	en	900000000000013009	Diverticula of intestine	900000000000020002
105597019	20020131	0	900000000000207008	63532004	en	900000000000013009	Diverticula of intestine, NOS	900000000000020002
10571000119113	20130731	1	900000000000207008	1331000119107	en	900000000000003001	History of bilateral breast implants (situation)	900000000000020002
10573018	20020131	1	900000000000207008	5743005	en	900000000000013009	Iridoschisis	900000000000020002
1057691000119116	20140131	1	900000000000207008	132221000119109	en	900000000000003001	Chronic deep venous thrombosis of upper extremity (disorder)	900000000000020002
105775019	20020131	1	900000000000207008	63643000	en	900000000000013009	Derangement of knee	900000000000020002
105776018	20020131	0	900000000000207008	63643000	en	900000000000013009	Derangement of knee, NOS	900000000000020002
105777010	20020131	0	900000000000207008	63643000	en	900000000000013009	Internal derangement of knee, NOS	900000000000020002
105778017	20020131	1	900000000000207008	63643000	en	900000000000013009	Internal derangement of knee	900000000000020002
1057851000119110	20140131	1	900000000000207008	132241000119103	en	900000000000003001	Acute deep venous thrombosis of calf (disorder)	900000000000020002
105793018	20020131	1	900000000000207008	63653004	en	900000000000013009	Medical device	900000000000020002
105794012	20020131	0	900000000000207008	63653004	en	900000000000013009	Medical device, NOS	900000000000020002
1058091000119114	20140131	1	900000000000207008	132271000119105	en	900000000000003001	Acute deep venous thrombosis of thigh (disorder)	900000000000020002
1058171000119114	20140131	1	900000000000207008	132281000119108	en	900000000000003001	Acute deep venous thrombosis (disorder)	900000000000020002
1058491000119115	20140131	1	900000000000207008	132321000119103	en	900000000000003001	Acute deep venous thrombosis of upper extremity (disorder)	900000000000020002
105873019	20020131	1	900000000000207008	63698005	en	900000000000013009	Anterior chest wall	900000000000020002
10590012	20020131	1	900000000000207008	5758002	en	900000000000013009	Bacteremia	900000000000020002
105904013	20070731	1	900000000000207008	63715000	en	900000000000013009	Mycoplasma synoviae	900000000000017005
