4199090|S2014860|SNOMEDCT_US|481560018|SY|23238000|23238000||
4199092|S2014862|SNOMEDCT_US|481562014|SY|23238000|23238000||
4172745|S1942500|SNOMEDCT_US|481567015|SY|23238000|23238000||
4172744|S1942499|SNOMEDCT_US|481565011|SYGB|23238000|23238000||
4199061|S2014660|SNOMEDCT_US|39020014|SY|23238000|23238000||
3025886|S0300537|SNOMEDCT_US|481561019|SY|23238000|23238000||
4172904|S1942975|SNOMEDCT_US|391788013|PT|263536004|263536004||
4154983|S1942934|SNOMEDCT_US|655667019|FN|263536004|263536004||
4226406|S2026554|SNOMEDCT_US|10870013|PT|5932006|5932006||
8706890|S0306183|SNOMEDCT_US|2671423010|SY|5932006|5932006||
4207089|S2026652|SNOMEDCT_US|173484012|PT|108949008|108949008||
4207090|S2026654|SNOMEDCT_US|1185544019|FN|108949008|108949008||
4226639|S2026793|SNOMEDCT_US|798150017|FN|5932006|5932006||
4207805|S2027883|SNOMEDCT_US|65119018|PT|38822007|38822007||
14340784|S1697066|SNOMEDCT_US|3035624017|SY|38822007|38822007||
4227233|S2027874|SNOMEDCT_US|775159011|FN|38822007|38822007||
4266393|S2109353|SNOMEDCT_US|23321018|PT|13664004|13664004||
4266394|S2109353|SNOMEDCT_US|1481191014|PT|387077001|387077001||
3949894|S1640441|SNOMEDCT_US|1220994019|SY|13664004|13664004||
4019633|S1739986|SNOMEDCT_US|1220995018|SY|13664004|13664004||
4027739|S1739984|SNOMEDCT_US|1491856018|SY|387077001|387077001||
4027738|S1739984|SNOMEDCT_US|23323015|SY|13664004|13664004||
3958268|S1640498|SNOMEDCT_US|1491858017|SY|387077001|387077001||
3949983|S1640498|SNOMEDCT_US|23324014|SY|13664004|13664004||
3949970|S1640462|SNOMEDCT_US|1220996017|SY|13664004|13664004||
4285808|S2109358|SNOMEDCT_US|1186429010|FN|13664004|13664004||
4285810|S2109360|SNOMEDCT_US|1461255019|FN|387077001|387077001||
4266399|S2109364|SNOMEDCT_US|1491855019|SY|387077001|387077001||
4266398|S2109364|SNOMEDCT_US|23325010|SY|13664004|13664004||
4289245|S2132754|SNOMEDCT_US|1491857010|SY|387077001|387077001||
4289244|S2132754|SNOMEDCT_US|23322013|SY|13664004|13664004||
3693097|S1253570|SNOMEDCT_US|173639015|PT|109104002|109104002||
3693098|S1253570|SNOMEDCT_US|1776904014|PT|397224000|397224000||
3693102|S1253579|SNOMEDCT_US|1765142011|FN|397224000|397224000||
3686001|S1253583|SNOMEDCT_US|608243011|FN|109104002|109104002||
4266599|S2109910|SNOMEDCT_US|2154887013|PT|26122009|26122009||
4286231|S2109910|SNOMEDCT_US|1481251015|PT|387142004|387142004||
4286244|S2109930|SNOMEDCT_US|1187344019|FN|26122009|26122009||
4286245|S2109931|SNOMEDCT_US|1461320019|FN|387142004|387142004||
4286362|S2110030|SNOMEDCT_US|43770013|SY|26122009|26122009||
4286363|S2110030|SNOMEDCT_US|1491888014|SY|387142004|387142004||
14345840|S2110900|SNOMEDCT_US|3040022017|SY|387142004|387142004||
4267069|S2110900|SNOMEDCT_US|2153865012|SY|26122009|26122009||
4148505|S1908966|SNOMEDCT_US|189975015|SY|64572001|64572001||
4129712|S1908965|SNOMEDCT_US|189966017|SY|64572001|64572001||
4295516|S2121152|SNOMEDCT_US|179085010|PT|64572001|64572001||
4283010|S2123488|SNOMEDCT_US|499893015|SY|64572001|64572001||
4295195|S2120789|SNOMEDCT_US|803980011|FN|64572001|64572001||
4270916|S2120549|SNOMEDCT_US|189974016|SY|64572001|64572001||
4297822|S2125739|SNOMEDCT_US|189970013|SY|64572001|64572001||
4299233|S2127579|SNOMEDCT_US|499892013|SY|64572001|64572001||
3705894|S1283373|SNOMEDCT_US|189971012|SY|64572001|64572001||
4284411|S2125308|SNOMEDCT_US|1211364010|PT|372844004|372844004||
4284412|S2125308|SNOMEDCT_US|127449010|PT|76759004|76759004||
4284520|S2125407|SNOMEDCT_US|1204665011|FN|76759004|76759004||
4284521|S2125408|SNOMEDCT_US|1234021017|SY|76759004|76759004||
4284523|S2125418|SNOMEDCT_US|1198139019|FN|372844004|372844004||
4255084|S2066875|SNOMEDCT_US|41649015|PT|24851008|24851008||
4293285|S2137487|SNOMEDCT_US|482031019|SY|24851008|24851008||
4236285|S2066913|SNOMEDCT_US|754535019|FN|24851008|24851008||
4300981|S2146480|SNOMEDCT_US|2473962010|PT|412383006|412383006||
4313819|S2146480|SNOMEDCT_US|98340015|PT|59187003|59187003||
5856764|S3752873|SNOMEDCT_US|2478318012|SY|412383006|412383006||
4301129|S2146645|SNOMEDCT_US|2478317019|SY|412383006|412383006||
4301130|S2146647|SNOMEDCT_US|1203871011|FN|59187003|59187003||
4313958|S2146649|SNOMEDCT_US|1231928012|SY|59187003|59187003||
2911830|S0147931|SNOMEDCT_US|98341016|SY|59187003|59187003||
5856790|S3752917|SNOMEDCT_US|2467835015|FN|412383006|412383006||
4304445|S2151978|SNOMEDCT_US|73489015|PT|44068004|44068004||
4317321|S2151978|SNOMEDCT_US|2473960019|PT|412380009|412380009||
4304451|S2151999|SNOMEDCT_US|781153012|FN|44068004|44068004||
5857417|S3753394|SNOMEDCT_US|2467832017|FN|412380009|412380009||
4321600|S2157907|SNOMEDCT_US|2548499019|PT|416098002|416098002||
5736488|S3643601|SNOMEDCT_US|2553667011|SY|416098002|416098002||
5736336|S3643486|SNOMEDCT_US|2546216015|FN|416093006|416093006||
3430338|S0881481|SNOMEDCT_US|2548494012|PT|416093006|416093006||
3426396|S0879937|SNOMEDCT_US|2553664016|SY|416093006|416093006||
11575547|S4492673|SNOMEDCT_US|2901195012|SY|416098002|416098002||
5858074|S3754061|SNOMEDCT_US|2546221017|FN|416098002|416098002||
11574265|S6323149|SNOMEDCT_US|2901196013|SY|416098002|416098002||
4323247|S2160082|SNOMEDCT_US|14059012|SY|7895008|7895008||
3743815|S1329989|SNOMEDCT_US|14058016|SY|7895008|7895008||
3404277|S0849408|SNOMEDCT_US|819947016|FN|7895008|7895008||
2980814|S0230366|SNOMEDCT_US|503965019|SY|7895008|7895008||
3404278|S0849409|SNOMEDCT_US|14056017|PT|7895008|7895008||
12232930|S6674065|SNOMEDCT_US|2920552017|SY|7895008|7895008||
4309914|S2159351|SNOMEDCT_US|14060019|SY|7895008|7895008||
3110548|S0429606|SNOMEDCT_US|503964015|SY|7895008|7895008||
3110830|S0430127|SNOMEDCT_US|503966018|SY|7895008|7895008||
3367127|S0794472|SNOMEDCT_US|1212316016|PT|373873005|373873005||
3370056|S0794473|SNOMEDCT_US|1199173018|FN|373873005|373873005||
4309113|S2158244|SNOMEDCT_US|2478173019|SY|410942007|410942007||
4543988|S2394164|SNOMEDCT_US|1185251012|FN|105903003|105903003||
4543987|S2394163|SNOMEDCT_US|170318017|PT|105903003|105903003||
5858206|S3754181|SNOMEDCT_US|2472589016|PT|410942007|410942007||
5858207|S3754182|SNOMEDCT_US|2466393013|FN|410942007|410942007||
4472782|S2278153|SNOMEDCT_US|55227017|PT|33091005|33091005||
4390243|S2278172|SNOMEDCT_US|764452015|FN|33091005|33091005||
4390508|S2278897|SNOMEDCT_US|13961013|SY|7836006|7836006||
4473435|S2278907|SNOMEDCT_US|1234241019|SY|7836006|7836006||
4390498|S2278878|SNOMEDCT_US|13958012|PT|7836006|7836006||
4390497|S2278878|SNOMEDCT_US|1211369017|PT|372849009|372849009||
4390499|S2278879|SNOMEDCT_US|1204725018|FN|7836006|7836006||
4390500|S2278880|SNOMEDCT_US|1198144014|FN|372849009|372849009||
10215671|S5599729|SNOMEDCT_US|2838764018|SY|57160007|57160007||
4494827|S2306183|SNOMEDCT_US|95067016|PT|57160007|57160007||
3522901|S1022874|SNOMEDCT_US|95069018|SY|57160007|57160007||
3522900|S1022873|SNOMEDCT_US|497807019|SYGB|57160007|57160007||
4401682|S2306182|SNOMEDCT_US|795752016|FN|57160007|57160007||
4442672|S2396110|SNOMEDCT_US|1488338019|PT|394613000|394613000||
4442673|S2396112|SNOMEDCT_US|1468553015|FN|394613000|394613000||
4543558|S2393623|SNOMEDCT_US|111777010|PT|67271001|67271001||
4442578|S2396058|SNOMEDCT_US|806977015|FN|67271001|67271001||
3947909|S1635188|SNOMEDCT_US|180766016|PT|112209008|112209008||
3947916|S1635200|SNOMEDCT_US|637880010|FN|112209008|112209008||
4300149|S2145484|SNOMEDCT_US|77422013|PT|46446001|46446001||
4313110|S2145486|SNOMEDCT_US|1203283019|FN|46446001|46446001||
8710419|S4645101|SNOMEDCT_US|2670882015|SY|46446001|46446001||
4528506|S2371145|SNOMEDCT_US|140808014|PT|84927007|84927007||
4427044|S2371154|SNOMEDCT_US|826873013|FN|84927007|84927007||
2931532|S0174996|SNOMEDCT_US|70369018|PT|42165002|42165002||
5695462|S3598680|SNOMEDCT_US|2529062010|FN|42165002|42165002||
3036687|S0323969|SNOMEDCT_US|33879018|PT|20138008|20138008||
5701407|S3609531|SNOMEDCT_US|2528768013|FN|20138008|20138008||
3312319|S0710123|SNOMEDCT_US|87748012|PT|52733001|52733001||
5729720|S3637432|SNOMEDCT_US|2529109018|FN|52733001|52733001||
3491551|S0982246|SNOMEDCT_US|117028018|PT|70444001|70444001||
5754840|S3659912|SNOMEDCT_US|2529163015|FN|70444001|70444001||
3501082|S0995084|SNOMEDCT_US|106328014|PT|63969008|63969008||
5756468|S3661020|SNOMEDCT_US|2529151013|FN|63969008|63969008||
3664177|S1228875|SNOMEDCT_US|25261017|PT|14873000|14873000||
3663982|S1228892|SNOMEDCT_US|741316012|FN|14873000|14873000||
3948196|S1635564|SNOMEDCT_US|10823012|PT|5899001|5899001||
3956348|S1635567|SNOMEDCT_US|797783018|FN|5899001|5899001||
4528634|S2371379|SNOMEDCT_US|46319011|PT|27674001|27674001||
4528635|S2371383|SNOMEDCT_US|758268019|FN|27674001|27674001||
3397243|S0833765|SNOMEDCT_US|51952015|PT|31042009|31042009||
3397244|S0833768|SNOMEDCT_US|762119017|FN|31042009|31042009||
3697405|S1268855|SNOMEDCT_US|38986013|PT|23216002|23216002||
5780317|S3682508|SNOMEDCT_US|2528811017|FN|23216002|23216002||
3849755|S1490112|SNOMEDCT_US|83713016|PT|50254001|50254001||
3840188|S1490122|SNOMEDCT_US|788022018|FN|50254001|50254001||
4442698|S2396183|SNOMEDCT_US|96719013|PT|58195008|58195008||
4442701|S2396186|SNOMEDCT_US|796900015|FN|58195008|58195008||
4546708|S2397758|SNOMEDCT_US|31167013|PT|18470003|18470003||
4546728|S2397790|SNOMEDCT_US|745934014|FN|18470003|18470003||
2909752|S0132330|SNOMEDCT_US|84086018|PT|50470001|50470001||
2909757|S0132336|SNOMEDCT_US|788261017|FN|50470001|50470001||
2826307|S0013226|SNOMEDCT_US|1229465011|SY|38808007|38808007||
2826284|S0013185|SNOMEDCT_US|65093019|SY|38808007|38808007||
2825953|S0013187|SNOMEDCT_US|65096010|SY|38808007|38808007||
2826286|S0013190|SNOMEDCT_US|65094013|SY|38808007|38808007||
2849139|S0042471|SNOMEDCT_US|1229466012|SY|38808007|38808007||
3606056|S1132746|SNOMEDCT_US|65095014|SY|38808007|38808007||
2826415|S0013334|SNOMEDCT_US|775141013|FN|38808007|38808007||
2826083|S0013323|SNOMEDCT_US|65092012|PT|38808007|38808007||
2829407|S0016897|SNOMEDCT_US|500568010|PT|66937008|66937008||
8724837|S4659494|SNOMEDCT_US|111179017|SY|66937008|66937008||
4226198|S2052660|SNOMEDCT_US|728167018|FN|124472001|124472001||
3661777|S1223125|SNOMEDCT_US|111181015|SY|66937008|66937008||
4226199|S2052661|SNOMEDCT_US|204450011|PT|124472001|124472001||
4226037|S2052456|SNOMEDCT_US|204449011|SY|124472001|124472001||
4176527|S1974167|SNOMEDCT_US|111180019|SY|66937008|66937008||
4195399|S1974094|SNOMEDCT_US|500565013|SY|66937008|66937008||
4220399|S2045029|SNOMEDCT_US|111182010|SY|66937008|66937008||
4220400|S2045031|SNOMEDCT_US|500566014|SY|66937008|66937008||
4245701|S2052982|SNOMEDCT_US|204448015|SY|124472001|124472001||
3048355|S0339283|SNOMEDCT_US|500567017|SY|66937008|66937008||
3050071|S0339286|SNOMEDCT_US|111183017|SY|66937008|66937008||
2829404|S0016893|SNOMEDCT_US|806605012|FN|66937008|66937008||
2848966|S0042251|SNOMEDCT_US|111184011|SY|66937008|66937008||
14343106|S8060347|SNOMEDCT_US|3035758018|SY|66937008|66937008||
2852059|S0060609|SNOMEDCT_US|18688015|PT|10756001|10756001||
2861755|S0060609|SNOMEDCT_US|1480952013|PT|386837002|386837002||
2852081|S0060682|SNOMEDCT_US|1185299012|FN|10756001|10756001||
2861789|S0060690|SNOMEDCT_US|1461015013|FN|386837002|386837002||
5854586|S3751344|SNOMEDCT_US|2532158013|PT|191124002|191124002||
4282558|S2121547|SNOMEDCT_US|189690019|SY|34093004|34093004||
4296459|S2123649|SNOMEDCT_US|293839010|SY|191124002|191124002||
4003323|S1702242|SNOMEDCT_US|189698014|SY|34093004|34093004||
3995859|S1702324|SNOMEDCT_US|189694011|SY|34093004|34093004||
2878887|S0086103|SNOMEDCT_US|197070015|SY|34093004|34093004||
2849872|S0056536|SNOMEDCT_US|485742010|SYGB|34093004|34093004||
2857672|S0054322|SNOMEDCT_US|485744011|SYGB|34093004|34093004||
2873839|S0079356|SNOMEDCT_US|189693017|SY|34093004|34093004||
2878888|S0086105|SNOMEDCT_US|197069016|SY|34093004|34093004||
2859561|S0056538|SNOMEDCT_US|485743017|SYGB|34093004|34093004||
4285113|S2126457|SNOMEDCT_US|189691015|PT|34093004|34093004||
4298319|S2126436|SNOMEDCT_US|485740019|PTGB|34093004|34093004||
2874269|S0080020|SNOMEDCT_US|189692010|SY|34093004|34093004||
2857831|S0054522|SNOMEDCT_US|485741015|SYGB|34093004|34093004||
5855091|S3751345|SNOMEDCT_US|2528732015|FN|191124002|191124002||
5855395|S3751627|SNOMEDCT_US|2529041014|FN|34093004|34093004||
14349944|S0086450|SNOMEDCT_US|3035867011|SY|131148009|131148009||
2879033|S0086450|SNOMEDCT_US|84917017|PT|50960005|50960005||
14354475|S0056669|SNOMEDCT_US|3035879011|SY|131148009|131148009||
2849896|S0056669|SNOMEDCT_US|495845019|PTGB|50960005|50960005||
2879079|S0086684|SNOMEDCT_US|788805019|FN|50960005|50960005||
3993861|S1698800|SNOMEDCT_US|84923010|SY|50960005|50960005||
4001268|S1698800|SNOMEDCT_US|210860014|PT|131148009|131148009||
3993868|S1698816|SNOMEDCT_US|735516015|FN|131148009|131148009||
4477907|S2284949|SNOMEDCT_US|84919019|SY|50960005|50960005||
4002009|S1709145|SNOMEDCT_US|84922017|SY|50960005|50960005||
2884358|S0094835|SNOMEDCT_US|764232019|FN|32895009|32895009||
4545756|S2396252|SNOMEDCT_US|54906011|SY|32895009|32895009||
2884359|S0094836|SNOMEDCT_US|54901018|PT|32895009|32895009||
2960534|S0201900|SNOMEDCT_US|54905010|SY|32895009|32895009||
2940832|S0174391|SNOMEDCT_US|351394012|SY|234532001|234532001||
2931123|S0174392|SNOMEDCT_US|622866015|FN|234532001|234532001||
2931124|S0174393|SNOMEDCT_US|351393018|PT|234532001|234532001||
2940834|S0174399|SNOMEDCT_US|351395013|SY|234532001|234532001||
4285200|S2126488|SNOMEDCT_US|68831017|PT|41266007|41266007||
2930476|S0173585|SNOMEDCT_US|812142010|FN|71922006|71922006||
2930475|S0173584|SNOMEDCT_US|119504016|PT|71922006|71922006||
2942547|S0176576|SNOMEDCT_US|119507011|SY|71922006|71922006||
2930834|S0173962|SNOMEDCT_US|1229739011|SY|41266007|41266007||
5854901|S3751638|SNOMEDCT_US|2529085011|FN|41266007|41266007||
2983899|S0235942|SNOMEDCT_US|6250019|PT|3105002|3105002||
2983900|S0235943|SNOMEDCT_US|762128016|FN|3105002|3105002||
3870172|S1516452|SNOMEDCT_US|792290018|FN|54097007|54097007||
3862720|S1516453|SNOMEDCT_US|89916012|PT|54097007|54097007||
3867225|S1512098|SNOMEDCT_US|496862015|SY|54097007|54097007||
3084388|S0391364|SNOMEDCT_US|117652014|PT|70828002|70828002||
3082640|S0391373|SNOMEDCT_US|810926013|FN|70828002|70828002||
3139070|S0470219|SNOMEDCT_US|117654010|SY|70828002|70828002||
3098657|S0412433|SNOMEDCT_US|87856019|PT|52800001|52800001||
3098658|S0412436|SNOMEDCT_US|790848014|FN|52800001|52800001||
4034101|S1760126|SNOMEDCT_US|386040019|PT|259220007|259220007||
4042754|S1760137|SNOMEDCT_US|650732011|FN|259220007|259220007||
3123274|S0449568|SNOMEDCT_US|126132017|SY|75934005|75934005||
3123267|S0449517|SNOMEDCT_US|816599012|FN|75934005|75934005||
3123268|S0449518|SNOMEDCT_US|126129015|PT|75934005|75934005||
4544631|S2394833|SNOMEDCT_US|761388010|FN|30390004|30390004||
4441485|S2394834|SNOMEDCT_US|50872016|PT|30390004|30390004||
4544250|S2394453|SNOMEDCT_US|484572011|PTGB|30390004|30390004||
3105543|S0421778|SNOMEDCT_US|1233936011|SY|75934005|75934005||
2936180|S0180388|SNOMEDCT_US|828286015|FN|86095007|86095007||
2920040|S0160628|SNOMEDCT_US|1235095013|SY|86095007|86095007||
2934160|S0165659|SNOMEDCT_US|1235096014|SY|86095007|86095007||
2945518|S0180389|SNOMEDCT_US|142765013|PT|86095007|86095007||
3126653|S0457490|SNOMEDCT_US|2156743012|PT|404864000|404864000||
3128568|S0457490|SNOMEDCT_US|2155774018|PT|37656002|37656002||
3126659|S0457505|SNOMEDCT_US|2148694010|FN|404864000|404864000||
3126660|S0457507|SNOMEDCT_US|769548015|FN|37656002|37656002||
3737997|S1333132|SNOMEDCT_US|2154771016|SY|37656002|37656002||
3135501|S0468294|SNOMEDCT_US|1489435012|PT|395794007|395794007||
3135502|S0468294|SNOMEDCT_US|89496018|PT|53848009|53848009||
3135581|S0468301|SNOMEDCT_US|1203612014|FN|53848009|53848009||
3137552|S0468305|SNOMEDCT_US|1469734019|FN|395794007|395794007||
3155739|S0494808|SNOMEDCT_US|69192015|PT|41482005|41482005||
3153355|S0494810|SNOMEDCT_US|778275019|FN|41482005|41482005||
3156569|S0500197|SNOMEDCT_US|143082012|PT|86277003|86277003||
3156570|S0500198|SNOMEDCT_US|828506018|FN|86277003|86277003||
3870961|S1517734|SNOMEDCT_US|143083019|SY|86277003|86277003||
4545886|S2396409|SNOMEDCT_US|793806018|FN|55446002|55446002||
4545885|S2396408|SNOMEDCT_US|92181010|PT|55446002|55446002||
13893252|S7767965|SNOMEDCT_US|2983926014|SY|699346009|699346009||
13893841|S7767953|SNOMEDCT_US|2988939011|FN|699346009|699346009||
13893834|S7767954|SNOMEDCT_US|2988878014|PT|699346009|699346009||
3221449|S0585154|SNOMEDCT_US|484139015|PT|363642007|363642007||
3221531|S0585179|SNOMEDCT_US|759837015|FN|363642007|363642007||
3218413|S0591828|SNOMEDCT_US|113837018|PT|68540007|68540007||
3226134|S0591828|SNOMEDCT_US|464925013|PT|323283001|323283001||
3226037|S0591780|SNOMEDCT_US|1211934011|PT|373462006|373462006||
3226040|S0591783|SNOMEDCT_US|1198761019|FN|373462006|373462006||
3218518|S0591917|SNOMEDCT_US|1457050012|FN|323283001|323283001||
3218526|S0591946|SNOMEDCT_US|808386011|FN|68540007|68540007||
6915017|S0592300|SNOMEDCT_US|2577831017|PT|419062009|419062009||
3218822|S0592300|SNOMEDCT_US|472313019|PT|350628002|350628002||
3218826|S0592308|SNOMEDCT_US|1194537016|FN|350628002|350628002||
3979168|S1679609|SNOMEDCT_US|141454018|PT|85335008|85335008||
3986930|S1679612|SNOMEDCT_US|827367011|FN|85335008|85335008||
6931144|S3940542|SNOMEDCT_US|2574475015|FN|419062009|419062009||
3247318|S0628878|SNOMEDCT_US|134123014|PT|80861004|80861004||
3247316|S0628874|SNOMEDCT_US|504524019|PTGB|80861004|80861004||
3254577|S0628882|SNOMEDCT_US|822068017|FN|80861004|80861004||
3274687|S0656498|SNOMEDCT_US|122864013|PT|73987007|73987007||
3274886|S0656845|SNOMEDCT_US|814435017|FN|73987007|73987007||
3333015|S0740830|SNOMEDCT_US|37022013|PT|22065005|22065005||
3335118|S0740851|SNOMEDCT_US|751431010|FN|22065005|22065005||
3369486|S0797903|SNOMEDCT_US|1211971013|PT|373500002|373500002||
3372231|S0797903|SNOMEDCT_US|83203013|PT|49953001|49953001||
3372344|S0798012|SNOMEDCT_US|1203445017|FN|49953001|49953001||
3372349|S0798021|SNOMEDCT_US|1198799014|FN|373500002|373500002||
