id	effectiveTime	active	moduleId	conceptId	languageCode	typeId	term	caseSignificanceId
2884637015	20030731	1	900000000000207008	113343008	en	900000000000550004	An anatomical structure that consists of the maximal set of organ parts so connected to one another that together they constitute a self-contained unit of macroscopic anatomy, distinct both morphologically and functionally from other such units. Together with other organs, an organ constitutes an organ system or a body part. An organ is divisible into organ parts but not organs (examples: femur, biceps, liver, heart, aorta, sciatic nerve, ovary).	900000000000017005
2884660011	20030731	1	900000000000207008	118292001	en	900000000000550004	To take something off or out, to get rid of, to eliminate	900000000000017005
2884667014	20030731	1	900000000000207008	49928004	en	900000000000550004	Neck anterior to the vertebral column, including pharynx, larynx, and anterior surface	900000000000017005
2884669012	20030731	1	900000000000207008	47538007	en	900000000000550004	Composite structure of hyaluronic acid gel within a stromal network of collagen fibrils	900000000000017005
2884673010	20030731	1	900000000000207008	54134001	en	900000000000550004	The membranes which surround the embryo but are not involved in formation of the embryo itself	900000000000017005
2884674016	20030731	1	900000000000207008	53120007	en	900000000000550004	Upper extremity, including shoulder, arm, forearm, wrist, and hand	900000000000017005
2884675015	20030731	1	900000000000207008	5447007	en	900000000000550004	An infusion of blood or blood product	900000000000017005
2884680012	20030731	1	900000000000207008	50223000	en	900000000000550004	A transplantation where the donor and recipient spots are from antigenically distinct individuals of the same species	900000000000017005
2884681011	20030731	1	900000000000207008	59108006	en	900000000000550004	Administration using positive pressure and a needle or other equipment to drive a substance into the body	900000000000017005
2884690016	20100131	1	900000000000207008	5880005	en	900000000000550004	An observation of the body or a body part using one of the five human senses (e.g. inspection, palpation, percussion, auscultation)	900000000000017005
2884696010	20030731	1	900000000000207008	58000006	en	900000000000550004	Performance of the steps necessary to discharge a patient from a location of care delivery	900000000000017005
2884697018	20030731	1	900000000000207008	5668004	en	900000000000550004	Jejunum, ileum, colon, rectum, and anal canal	900000000000017005
2884699015	20030731	1	900000000000207008	61685007	en	900000000000550004	Lower extremity, including hip, thigh, leg, ankle, and foot	900000000000017005
2884705012	20030731	1	900000000000207008	62014003	en	900000000000550004	All noxious and unintended responses to a medicinal product related to any dose should be considered adverse drug reactions (from US FDA ‘Guideline for Industry, Clinical Safety Data Management: Definitions and Standards for Expedited Reporting’).	900000000000017005
2884708014	20030731	1	900000000000207008	62972009	en	900000000000550004	Removal done by pulling	900000000000017005
2884712015	20030731	1	900000000000207008	65801008	en	900000000000550004	Removal done with a cutting instrument	900000000000017005
2884716017	20030731	1	900000000000207008	64597002	en	900000000000550004	Eradicating all or a portion of a body part	900000000000017005
2884723016	20030731	1	900000000000207008	67889009	en	900000000000550004	Administration that washes with a stream of liquid	900000000000017005
2884724010	20030731	1	900000000000207008	62834003	en	900000000000550004	Esophagus, stomach, and duodenum	900000000000017005
2884730010	20030731	1	900000000000207008	69105007	en	900000000000550004	One of the common carotid, internal carotid, or external carotid arteries	900000000000017005
2884738015	20030731	1	900000000000207008	71861002	en	900000000000550004	Introduction of a non biologic device	900000000000017005
2884750014	20030731	1	900000000000207008	122545008	en	900000000000550004	Procedure to arouse the body or any of its parts or organs to increase functional activity	900000000000017005
2884751013	20060131	1	900000000000207008	409073007	en	900000000000550004	Procedure that is synonymous with those activities such as teaching, demonstration, instruction, explanation, and advice that aim to increase knowledge and skills, change behaviors, assist coping and increase adherence to treatment.	900000000000017005
2884756015	20030731	1	900000000000207008	119265000	en	900000000000550004	Helping the body perform a function it normally does on its own	900000000000017005
2884757012	20030731	1	900000000000207008	122489005	en	900000000000550004	Organs of urine formation and secretion	900000000000017005
2884768012	20060131	1	900000000000207008	409063005	en	900000000000550004	Psychosocial procedure that involves listening, reflecting, etc. to facilitate recognition of course of action / solution.	900000000000017005
2884772011	20030731	1	900000000000207008	119270007	en	900000000000550004	A plan or recommendation for services, based on an evaluation	900000000000017005
2884779019	20030731	1	900000000000207008	127346000	en	900000000000550004	Disorders characterized by eye movement abnormalities that are the result of brain, cranial nerve, or neuromuscular junction dysfunction	900000000000017005
2884789015	20030731	1	900000000000207008	122865005	en	900000000000550004	Esophagus, stomach, small intestine, and large intestine together as a single entity	900000000000017005
2884798017	20030731	1	900000000000207008	122869004	en	900000000000550004	An observation, by some objective method, of amount, number, quantity, size, level, extent, or magnitude, resulting in an ordinal or quantitative value	900000000000017005
2884801011	20030731	1	900000000000207008	1231004	en	900000000000550004	The three membranes that surround the brain and spinal cord, consisting of the dura mater, arachnoid, and pia mater. The pia and arachnoid in combination are referred to as the leptomeninges.	900000000000017005
2884804015	20030731	1	900000000000207008	16982005	en	900000000000550004	The body part defined by the shoulder joint and its surrounding structures	900000000000017005
2884805019	20050731	1	900000000000207008	417163006	en	900000000000550004	Disorder resulting from physical damage to the body	900000000000017005
2884806018	20050731	1	900000000000207008	417746004	en	900000000000550004	Disorder resulting from physical damage to the body	900000000000017005
2884807010	20090731	1	900000000000207008	418506006	en	900000000000550004	Harmful physical force inflicted other than by accidental means in the context of a personal role relationship to the abused in which the action violates a social norm	900000000000017005
2884811016	20030731	1	900000000000207008	123038009	en	900000000000550004	Material (structure, substance, device) removed from a source (patient, donor, physical location, product)	900000000000017005
2884815013	20110131	1	900000000000207008	445967004	en	900000000000550004	A first neurologic episode caused by inflammation/demyelination of one or more central nervous system sites that lasts at least 24 hours.	900000000000017005
2884816014	20110131	1	900000000000207008	26889001	en	900000000000550004	Inflammation of skeletal muscle, not including inflammation of cardiac muscle	900000000000017005
2884818010	20030731	1	900000000000207008	78817002	en	900000000000550004	A construction of an opening between two hollow structures, organs, or spaces, be they real or artificial	900000000000017005
2884830016	20030731	1	900000000000207008	72696002	en	900000000000550004	The body part defined by the knee joint and its surrounding structures	900000000000017005
2884831017	20030731	1	900000000000207008	76729009	en	900000000000550004	Outer coating of eyeball; has parts cornea and sclera	900000000000017005
2884836010	20030731	1	900000000000207008	77465005	en	900000000000550004	To move body tissue or cells from donor site to recipient site	900000000000017005
2884841019	20030731	1	900000000000207008	8205005	en	900000000000550004	The body part defined by the wrist joint and surrounding structures	900000000000017005
2884842014	20030731	1	900000000000207008	64779008	en	900000000000550004	Disorders involving the elements of blood coagulation, including platelets, coagulation factors and inhibitors, and the fibrinolytic system	900000000000017005
2884844010	20030731	1	900000000000207008	81723002	en	900000000000550004	Excision of normal topography	900000000000017005
2884853015	20030731	1	900000000000207008	88834003	en	900000000000550004	A construction of an alternate route of passage of a bodily substance	900000000000017005
2884862018	20030731	1	900000000000207008	82515000	en	900000000000550004	A small (less than 1 cm) fluid-filled lesion, raised above the plane of surrounding skin	900000000000017005
2884868019	20030731	1	900000000000207008	86075001	en	900000000000550004	Includes both quantitative and qualitative disorders of procoagulants	900000000000017005
2884888015	20030731	1	900000000000207008	84299009	en	900000000000550004	Inflammation of a peripheral AND/OR cranial nerve	900000000000017005
2884889011	20030731	1	900000000000207008	84757009	en	900000000000550004	A disorder characterized by recurrent seizures	900000000000017005
2884891015	20030731	1	900000000000207008	84100007	en	900000000000550004	A clinically oriented interview of a patient or someone familiar with the patient	900000000000017005
2884892010	20080731	1	900000000000207008	363162000	en	900000000000550004	A disorder of joint(s) caused by the presence of an infectious agent in the joint(s).	900000000000017005
2884900011	20100131	1	900000000000207008	412726003	en	900000000000550004	Duration of the pregnancy	900000000000017005
2884901010	20040731	1	900000000000207008	386053000	en	900000000000550004	Determination of a value, conclusion, or inference by evaluating evidence	900000000000017005
2884905018	20030731	1	900000000000207008	387713003	en	900000000000550004	Planned structural alteration of the body, usually requiring disruption of a body surface (usually skin or mucosa)	900000000000017005
2884941018	20040731	1	900000000000207008	410619003	en	900000000000550004	Introduction of a substance or device to the surface of the body	900000000000017005
2884942013	20040731	1	900000000000207008	410614008	en	900000000000550004	The act of building something	900000000000017005
2884981013	20090731	1	900000000000207008	441952005	en	900000000000550004	Poisoning due to any chemical substance as defined in the Substance hierarchy.	900000000000017005
2885029015	20100131	0	900000000000207008	5880005	en	900000000000550004	An observation of the body or a body part using one of the five human senses (e.g., inspection, palpation, percussion, auscultation)	900000000000017005
2902381019	20110731	1	900000000000207008	447964005	en	900000000000550004	A route that begins anywhere in the digestive tract extending from the mouth through the rectum.	900000000000017005
2902412016	20110731	1	900000000000207008	445755006	en	900000000000550004	A route that begins with the vascular system.	900000000000017005
2902432015	20110731	1	900000000000207008	372454008	en	900000000000550004	A digestive tract route that begins in the gastrointestinal tract (from the upper esophagus through the rectum).	900000000000017005
2902460018	20110731	1	900000000000207008	47625008	en	900000000000550004	An intravascular route that begins within a vein.	900000000000017005
2902469017	20110731	1	900000000000207008	37737002	en	900000000000550004	A route that begins within the channel of a tubular structure or tubular organ.	900000000000017005
2921164012	20120731	1	900000000000207008	107733003	en	900000000000550004	Introduction of object AND/OR substance into or onto body, including injection, implantation, infusion, perfusion, transfusion, irrigation, instillation, insertion, placement, replacement, packing, intubation, catheterization, cannulation.	900000000000017005
2955721015	20130131	1	900000000000207008	473011001	en	900000000000550004	The disposition to develop an allergic reaction, the allergic reaction itself or its consequences.	900000000000017005
2955723017	20130731	0	900000000000207008	473010000	en	900000000000550004	The disposition to develop hypersensitivity or the manifestation of such a disposition.	900000000000017005
2959481010	20130731	1	900000000000207008	609328004	en	900000000000550004	The disposition to develop an allergic reaction.	900000000000017005
2967791011	20130731	1	900000000000207008	472963003	en	900000000000550004	An immune or non-immune mediated pathological process that represents the underlying mechanism of hypersensitivity conditions.	900000000000017005
2967792016	20140731	0	900000000000207008	609433001	en	900000000000550004	The disposition to develop hypersensitivity.	900000000000017005
2967794015	20130731	1	900000000000207008	421961002	en	900000000000550004	A pathological process initiated by exposure to a defined stimulus at a dose tolerated by normal persons. It may be the manifestation of a disposition to hypersensitivity.	900000000000017005
2967797010	20130731	1	900000000000207008	473010000	en	900000000000550004	The disposition to develop an allergic or pseudoallergic reaction, the reaction itself or its consequences.	900000000000017005
2967801011	20130731	1	900000000000207008	145611000119107	en	900000000000550004	Migraine triggered by an allergic inflammatory process.	900000000000017005
2967806018	20130731	1	900000000000207008	472964009	en	900000000000550004	A type of immune mediated hypersensitivity process that represents the underlying mechanism of allergic conditions.	900000000000017005
2972086014	20140131	1	900000000000207008	315058005	en	900000000000550004	Autosomal dominant disease caused by a germline mutation in a DNA mismatch repair (MMR) gene and manifest by hereditary malignancy.	900000000000017005
2972873018	20140731	0	900000000000207008	698247007	en	900000000000550004	Abnormality in rhythm of heartbeat, including rate, regularity, and/or sequence of activation abnormalities	900000000000017005
2973601010	20140131	1	900000000000207008	62950007	en	900000000000550004	A disorder characterized by inflammation of both the brain and the spinal cord.	900000000000017005
2983977019	20140131	1	900000000000207008	85830006	en	900000000000550004	Restoring to the extent possible the natural anatomical structure of the heart valve. Does not include heart valve replacement.	900000000000017005
2985337019	20140131	1	900000000000207008	699589007	en	900000000000550004	Anatomical structure which has as its parts a heterogeneous collection of organs, organ parts, cells, cell parts or body part subdivisions that are adjacent to, or continuous with one another; does not constitute a cell part, cell, tissue, organ, or body part subdivision.	900000000000017005
2985919011	20140131	1	900000000000207008	699666008	en	900000000000550004	Flattest corneal meridian defined as the axis in degrees wherein power is least and radius of curvature is longest.	900000000000017005
2985924014	20140131	1	900000000000207008	699664006	en	900000000000550004	Refractive power of the cornea at the flattest meridian defined as least power measured in diopters, and longest radius of curvature measured in mm.	900000000000017005
2985925010	20140131	1	900000000000207008	699663000	en	900000000000550004	Steepest corneal meridian defined as the axis in degrees wherein power is greatest and radius of curvature is shortest.	900000000000017005
2985929016	20140131	1	900000000000207008	699662005	en	900000000000550004	Refractive power of the cornea at the steepest meridian defined as greatest power measured in diopters, and shortest radius of curvature measured in mm.	900000000000017005
2987453016	20140131	1	900000000000207008	700007009	en	900000000000550004	The proximal segment of the lower limb which links the free lower limb to the trunk.	900000000000017005
2990285016	20140731	1	900000000000207008	700364009	en	900000000000550004	Neurodevelopmental disorder is a behavioural and cognitive disorder with onset during the developmental period that involve impaired or aberrant development of intellectual, motor, or social functions.	900000000000017005
2990286015	20140731	1	900000000000207008	700364009	en	900000000000550004	Neurodevelopmental disorder is a behavioral and cognitive disorder with onset during the developmental period that involve impaired or aberrant development of intellectual, motor, or social functions.	900000000000017005
2990796011	20140731	1	900000000000207008	698247007	en	900000000000550004	A disorder in which there is abnormal electrical activity in the heart.	900000000000017005
3005431013	20140731	1	900000000000207008	702632000	en	900000000000550004	An injury to the brain which is not hereditary, congenital, or degenerative.	900000000000017005
3010066013	20140731	1	900000000000207008	419076005	en	900000000000550004	A pathological immune process generally directed towards a foreign antigen, which results in tissue injury, which is usually transient. It is the realization of the allergic disposition. It is most often applied to type I hypersensitivity but other hypersensitivity types especially type IV (e.g. allergic contact dermatitis) may be involved.	900000000000017005
3010070017	20140731	1	900000000000207008	609433001	en	900000000000550004	The disposition to develop an allergic or pseudoallergic reaction.	900000000000017005
3028913010	20150131	1	900000000000207008	707147002	en	900000000000550004	Congenital or functional absence of spleen	900000000000017005
650331000124115	20140901	1	731000124108	440271000124109	en	900000000000550004	A metal stent covered by graft material or fabric.	900000000000017005
650401000124119	20140901	1	731000124108	440291000124105	en	900000000000550004	Decreased need for a specific nutrient compared to established reference standards or recommendations based on physiological needs (Source: International Dietetics and Nutrition Terminology (IDNT) Reference Manual, edition 4; ISBN #978-0-88091-467-3).	900000000000017005
650481000124111	20140901	1	731000124108	440301000124106	en	900000000000550004	Rate of growth or growth velocity slower than expected, or weight gain that is suboptimal in comparison with goal or reference standard (Source: International Dietetics and Nutrition Terminology (IDNT) Reference Manual, edition 4; ISBN #978-0-88091-467-3).	900000000000017005
650551000124119	20140901	1	731000124108	440311000124109	en	900000000000550004	Rate of growth or growth velocity greater than expected, or weight gain that is higher in comparison with goal or reference standard (Source: International Dietetics and Nutrition Terminology (IDNT) Reference Manual, edition 4; ISBN #978-0-88091-467-3).	900000000000017005
650581000124110	20140901	1	731000124108	440321000124101	en	900000000000550004	Energy intake that is less than energy expenditure, established reference standards, or recommendations based on physiological needs. (Source: International Dietetics and Nutrition Terminology (IDNT) Reference Manual, edition 4; ISBN #978-0-88091-467-3).	900000000000017005
650601000124117	20140901	1	731000124108	440331000124103	en	900000000000550004	Future energy intake that is anticipated, based on observation, experience, or scientific reason, to be less than estimated energy expenditure, established reference standards, or recommendations based on physiological needs. (Source: International Dietetics and Nutrition Terminology (IDNT) Reference Manual, edition 4; ISBN #978-0-88091-467-3).	900000000000017005
650651000124118	20140901	1	731000124108	440341000124108	en	900000000000550004	Future energy intake that is anticipated, based on observation, experience, or scientific reason, to be less than estimated energy expenditure, established reference standards, or recommendations based on physiological needs. (Source: Academy of Nutrition and Dietetics Nutrition Informatics Committee 2013).	900000000000017005
650681000124114	20140901	1	731000124108	440351000124105	en	900000000000550004	Energy intake that exceeds energy expenditure, established reference standards, or recommendations based on physiological needs. (Source: International Dietetics and Nutrition Terminology (IDNT) Reference Manual, edition 4; ISBN #978-0-88091-467-3).	900000000000017005
650721000124119	20140901	1	731000124108	440361000124107	en	900000000000550004	Enteral infusion that provides fewer calories/kcal/kJ or nutrients compared to established reference standards or recommendations based on physiological needs. (Source: International Dietetics and Nutrition Terminology (IDNT) Reference Manual, edition 4; ISBN #978-0-88091-467-3)	900000000000017005
650751000124111	20140901	1	731000124108	440371000124100	en	900000000000550004	Parenteral infusion that provides fewer calories/kcal/kJ or nutrients compared to established reference standards or recommendations based on physiological needs. (Source: Academy of Nutrition and Dietetics Nutrition Informatics Committee 2013)	900000000000017005
650781000124115	20140901	1	731000124108	440381000124102	en	900000000000550004	Enteral infusion that provides more calories/kcal/kJ or nutrients compared to established reference standards or recommendations based on physiological needs. (Source: International Dietetics and Nutrition Terminology (IDNT) Reference Manual, edition 4; ISBN #978-0-88091-467-3)	900000000000017005
650811000124118	20140901	1	731000124108	440391000124104	en	900000000000550004	Parenteral infusion that provides more calories/kcal/kJ or nutrients compared to established reference standards or recommendations based on physiological needs. (Source: International Dietetics and Nutrition Terminology (IDNT) Reference Manual, edition 4; ISBN #978-0-88091-467-3)	900000000000017005
650831000124112	20140901	1	731000124108	440401000124102	en	900000000000550004	Actual or observed intake of bioactive substances, including single or multiple functional food components, ingredients, dietary supplements, alcohol. (Source: International Dietetics and Nutrition Terminology (IDNT) Reference Manual, edition 4; ISBN #978-0-88091-467-3)	900000000000017005
650871000124110	20140901	1	731000124108	440411000124104	en	900000000000550004	Lower intake of bioactive substances compared to established reference standards or recommendations based on physiological needs (Source: International Dietetics and Nutrition Terminology (IDNT) Reference Manual, edition 4; ISBN #978-0-88091-467-3)	900000000000017005
650901000124110	20140901	1	731000124108	440421000124107	en	900000000000550004	Higher intake of bioactive substances compared to established reference standards or recommendations based on physiological needs (Source: International Dietetics and Nutrition Terminology (IDNT) Reference Manual, edition 4; ISBN #978-0-88091-467-3)	900000000000017005
651101000124115	20140901	1	731000124108	440431000124105	en	900000000000550004	Lower intake of beta glucan compared to established reference standards or recommendations based on physiological needs (Source: International Dietetics and Nutrition Terminology (IDNT) Reference Manual, edition 4; ISBN #978-0-88091-467-3)	900000000000017005
651141000124118	20140901	1	731000124108	440441000124100	en	900000000000550004	Lower intake of plant stanol ester compared to established reference standards or recommendations based on physiological needs (Source: International Dietetics and Nutrition Terminology (IDNT) Reference Manual, edition 4; ISBN #978-0-88091-467-3)	900000000000017005
651171000124114	20140901	1	731000124108	440451000124103	en	900000000000550004	Lower intake of plant sterol ester compared to established reference standards or recommendations based on physiological needs (Source: International Dietetics and Nutrition Terminology (IDNT) Reference Manual, edition 4; ISBN #978-0-88091-467-3)	900000000000017005
651201000124113	20140901	1	731000124108	440461000124101	en	900000000000550004	Lower intake of psyllium compared to established reference standards or recommendations based on physiological needs (Source: International Dietetics and Nutrition Terminology (IDNT) Reference Manual, edition 4; ISBN #978-0-88091-467-3)	900000000000017005
651231000124117	20140901	1	731000124108	440471000124108	en	900000000000550004	Lower intake of soy protein compared to established reference standards or recommendations based on physiological needs (Source: International Dietetics and Nutrition Terminology (IDNT) Reference Manual, edition 4; ISBN #978-0-88091-467-3)	900000000000017005
651261000124114	20140901	1	731000124108	440481000124106	en	900000000000550004	Higher intake of b-glucan compared to established reference standards or recommendations based on physiological needs (Source: International Dietetics and Nutrition Terminology (IDNT) Reference Manual, edition 4; ISBN #978-0-88091-467-3)	900000000000017005
651301000124117	20140901	1	731000124108	440491000124109	en	900000000000550004	Higher intake of caffeine compared to established reference standards or recommendations based on physiological needs (Source: International Dietetics and Nutrition Terminology (IDNT) Reference Manual, edition 4; ISBN #978-0-88091-467-3)	900000000000017005
651331000124113	20140901	1	731000124108	440501000124101	en	900000000000550004	Higher intake of non-nutritive food additives compared to established reference standards or recommendations based on physiological needs (Source: International Dietetics and Nutrition Terminology (IDNT) Reference Manual, edition 4; ISBN #978-0-88091-467-3)	900000000000017005
651361000124116	20140901	1	731000124108	440511000124103	en	900000000000550004	Higher intake of plant stanol ester compared to established reference standards or recommendations based on physiological needs (Source: International Dietetics and Nutrition Terminology (IDNT) Reference Manual, edition 4; ISBN #978-0-88091-467-3)	900000000000017005
651391000124112	20140901	1	731000124108	440521000124106	en	900000000000550004	Higher intake of plant sterol ester compared to established reference standards or recommendations based on physiological needs (Source: International Dietetics and Nutrition Terminology (IDNT) Reference Manual, edition 4; ISBN #978-0-88091-467-3)	900000000000017005
651421000124116	20140901	1	731000124108	440531000124109	en	900000000000550004	Higher intake of psyllium compared to established reference standards or recommendations based on physiological needs (Source: International Dietetics and Nutrition Terminology (IDNT) Reference Manual, edition 4; ISBN #978-0-88091-467-3)	900000000000017005
651451000124113	20140901	1	731000124108	440541000124104	en	900000000000550004	Higher intake of soy protein compared to established reference standards or recommendations based on physiological needs (Source: International Dietetics and Nutrition Terminology (IDNT) Reference Manual, edition 4; ISBN #978-0-88091-467-3)	900000000000017005
651481000124117	20140901	1	731000124108	440551000124102	en	900000000000550004	Physiologically active components of foods that may have an effect on health. (Source: International Dietetics and Nutrition Terminology (IDNT) Reference Manual, edition 4; ISBN #978-0-88091-467-3)	900000000000017005
651591000124115	20140901	1	731000124108	440601000124100	en	900000000000550004	Addition or change in provision of bioactive substances (e.g., plant stanol and sterol esters, psyllium, food additives, other bioactive substances ) (Source: International Dietetics and Nutrition Terminology (IDNT) Reference Manual, edition 4; ISBN #978-0-88091-467-3)	900000000000017005
651621000124118	20140901	1	731000124108	440611000124102	en	900000000000550004	Addition or change in provision of plant stanol esters (Source: International Dietetics and Nutrition Terminology (IDNT) Reference Manual, edition 4; ISBN #978-0-88091-467-3)	900000000000017005
651651000124110	20140901	1	731000124108	440621000124105	en	900000000000550004	Addition or change in provision of plant sterol esters (Source: International Dietetics and Nutrition Terminology (IDNT) Reference Manual, edition 4; ISBN #978-0-88091-467-3)	900000000000017005
651681000124119	20140901	1	731000124108	440631000124108	en	900000000000550004	Addition or change in provision of soy protein (Source: International Dietetics and Nutrition Terminology (IDNT) Reference Manual, edition 4; ISBN #978-0-88091-467-3)	900000000000017005
651711000124118	20140901	1	731000124108	440641000124103	en	900000000000550004	Addition or change in provision of psyllium. (Source: International Dietetics and Nutrition Terminology (IDNT) Reference Manual, edition 4; ISBN #978-0-88091-467-3)	900000000000017005
651741000124119	20140901	1	731000124108	440651000124101	en	900000000000550004	Addition or change in provision of b-glucan. (Source: International Dietetics and Nutrition Terminology (IDNT) Reference Manual, edition 4; ISBN #978-0-88091-467-3)	900000000000017005
651771000124110	20140901	1	731000124108	440661000124104	en	900000000000550004	Addition or change in provision of non-nutritive food additives. (Source: International Dietetics and Nutrition Terminology (IDNT) Reference Manual, edition 4; ISBN #978-0-88091-467-3)	900000000000017005
651801000124112	20140901	1	731000124108	440671000124106	en	900000000000550004	Change in provision of alcohol. (Source: International Dietetics and Nutrition Terminology (IDNT) Reference Manual, edition 4; ISBN #978-0-88091-467-3)	900000000000017005
651831000124116	20140901	1	731000124108	440681000124109	en	900000000000550004	Change in provision of caffeine. (Source: International Dietetics and Nutrition Terminology (IDNT) Reference Manual, edition 4; ISBN #978-0-88091-467-3)	900000000000017005
651861000124113	20140901	1	731000124108	440691000124107	en	900000000000550004	Inconsistent timing of carbohydrate intake throughout the day, day to day, or a pattern of carbohydrate intake that is not consistent with recommended pattern based on physiological needs (Source: International Dietetics and Nutrition Terminology (IDNT) Reference Manual, edition 4; ISBN #978-0-88091-467-3)	900000000000017005
651891000124117	20140901	1	731000124108	440701000124107	en	900000000000550004	Lower intake of vitamin B6 than compared to established reference standards or recommendations based on physiological needs. (Source: International Dietetics and Nutrition Terminology (IDNT) Reference Manual, edition 4; ISBN #978-0-88091-467-3)	900000000000017005
651921000124111	20140901	1	731000124108	440711000124105	en	900000000000550004	Lower intake of vitamin B12 than compared to established reference standards or recommendations based on physiological needs. (Source: International Dietetics and Nutrition Terminology (IDNT) Reference Manual, edition 4; ISBN #978-0-88091-467-3)	900000000000017005
651971000124112	20140901	1	731000124108	440721000124102	en	900000000000550004	Lower intake of pantothenic acid than compared to established reference standards or recommendations based on physiological needs. (Source: International Dietetics and Nutrition Terminology (IDNT) Reference Manual, edition 4; ISBN #978-0-88091-467-3)	900000000000017005
652001000124110	20140901	1	731000124108	440731000124104	en	900000000000550004	Lower intake of biotin than compared to established reference standards or recommendations based on physiological needs. (Source: International Dietetics and Nutrition Terminology (IDNT) Reference Manual, edition 4; ISBN #978-0-88091-467-3)	900000000000017005
